Time_s,Tink_temp,Tqe,N,Gear,Vxx,TCOOL,Qa,P_int,P_ext,N_t,VVT_ex_crk,VVT_in_crk,Ign_angle_crk,VSP,CO,CO2,Nox,HC
350.8,23.388888,20.59880467,1488.75,3,8.61,57.75,112.5019,473.0,20.7981026666663,13602.83759,22.799999,22.959999,24.75,2.378803908271226,15.1639622299897,1356.97230818257,590.902306999997,3476.72403325037
350.9,23.388888,20.46247282,1488.75,3,8.61,57.75,112.5019,473.0,20.7664674545457,13582.43183,22.799999,22.959999,24.75,2.363059949201884,15.0725921203876,1354.49519668176,579.870675909087,3464.18440157999
351.0,23.388888,20.808994,1488.75,3,8.61,57.75,112.5019,473.0,20.2492006000002,13505.05068,22.799999,22.959999,24.75,2.403077122551912,15.3381388539029,1354.17235572835,571.114618000001,3449.17632148377
351.1,23.388888,20.4903972,1488.75,3,8.61,57.75,112.5019,473.0,18.5335537999996,13375.83539,22.799999,22.959999,24.75,2.3662847297337755,15.8777068192688,1355.62704765699,561.886656399998,3441.7361568986
351.2,23.388888,19.4073028,1488.75,3,8.61,57.75,112.5019,473.0,17.9111150000001,13195.30167,22.799999,22.959999,24.75,2.241206151970521,17.7063980866011,1356.20058503971,550.410067399994,3437.24456704737
351.3,23.388888,17.0120304,1497.0,3,7.572,57.75,98.9457184,430.399999999984,16.9170505999996,12959.19487,22.7639996,22.7560001999999,24.9750000000001,1.9754807402900614,17.4820174332034,1202.27825158539,535.853394199996,3440.40338430157
351.4,23.388888,14.8118394,1502.5,3,6.88,57.75,89.908264,402.0,14.5776511999988,12588.46255,22.74,22.620001,25.125,1.7263081649975494,18.8173436197068,1098.1551551609,518.423713199992,3453.42331470517
351.5,23.388888,12.3411778,1502.5,3,6.88,57.75,89.908264,402.0,12.7162428000001,12164.0481,22.74,22.620001,25.125,1.4383545099622466,21.9613919247069,1098.141570118,498.366995600002,3484.03093696641
351.6,23.388888,10.3755992,1502.5,3,6.88,57.75,89.908264,402.0,11.9782451999999,11747.72275,22.74,22.620001,25.125,1.2092678790253453,26.3794181273461,1095.92557106565,475.881060999995,3527.79791970272
351.7,23.39635267,9.806991333,1497.166667,3,5.993333333,57.75,78.36417133,359.333333333306,10.3026493333324,11363.19347,22.4999993333332,22.4733336666666,25.6250000000003,1.1389398546050558,25.7364599126371,906.058592506838,450.39897099999,3588.64444606048
351.8,23.400085,8.728500636,1494.5,3,5.55,57.75,72.592125,338.0,10.6918232727276,11062.87696,22.379999,22.4,25.875,1.011883272796423,28.1531857505334,817.362549915359,431.116354181815,3681.54218686807
351.9,23.400085,9.0062444,1494.5,3,5.55,57.75,72.592125,338.0,10.7583171999996,10784.59614,22.379999,22.4,25.875,1.0440817316882027,32.9845940992709,815.740408702775,430.759166800005,3769.40224160759
352.0,23.400085,8.3113054,1494.5,3,5.55,57.75,72.592125,338.0,9.8240016000001,10537.56383,22.379999,22.4,25.875,0.9635183933739917,39.0174501704345,813.135863656446,410.258495600005,3870.10564686567
352.1,23.400085,7.2153754,1487.15,3,5.346,57.75,69.5400774,313.399999999991,9.32368659999995,10318.05542,20.5079995999993,21.1280005999995,25.4249999999998,0.8323549302545007,41.9055349447853,758.978019718698,362.552567199988,3995.5416896784
352.2,23.400085,6.6398258,1482.25,3,5.21,57.75,67.505379,297.0,9.04201339999986,10115.93331,19.26,20.280001,25.125,0.7634366305037882,46.5729148078301,721.615431062031,338.248493999997,4119.12218579921
352.3,23.400085,6.2647334,1482.1,3,5.156,58.2,66.1828266,288.599999999997,8.87589839999999,9936.397601,18.8039999999998,19.6080003999997,25.3500000000001,0.7202362082859267,52.068761898788,706.691315198434,328.354766199997,4244.36037758594
352.4,23.400085,5.5746416,1481.4,3,5.078,58.5,64.525394,279.399999999997,8.36770459999964,9778.765461,18.3079999999999,18.9199999999998,25.7250000000002,0.6405958799464369,57.8882993863888,681.292067897207,309.90300619999,4376.89575003676
352.5,23.400085,4.7728852,1481.0,3,5.05,58.5,64.00824,277.0,6.36907080000032,9649.550179,18.18,18.76,25.875,0.5483159718663451,64.2423228846116,667.404726172943,288.546094600002,4504.56435463571
352.6,23.400085,4.3227444,1481.0,3,5.05,58.5,64.00824,277.0,5.48465560000009,9416.85762,18.18,18.76,25.875,0.4966031441141306,72.0848356736931,659.505681973001,268.464862199996,4626.39890355512
352.7,23.3314264,4.194306,1481.0,3,5.05,58.5,64.00824,277.0,5.640922,9292.684886,18.18,18.76,25.875,0.4818479545024134,79.1375726015723,651.567066423773,248.126232399991,4762.24380765961
352.8,23.285654,3.985795333,1479.0,3,4.943333333,58.5,62.199618,267.666666666664,6.06551133333347,9246.986799,17.4066666666664,17.826667333333,25.3749999999998,0.4572755889684877,82.036636871873,605.549160337013,223.780339999995,4920.74206933332
352.9,23.285654,3.734554636,1478.0,3,4.89,58.5,61.295307,263.0,6.44284690909101,9159.458488,17.02,17.360001,25.125,0.4281619808971712,86.4738898084212,580.60867526879,201.081447818173,5096.65617379436
353.0,23.285654,3.584905,1478.0,3,4.89,58.5,61.295307,263.0,6.47609400000001,9072.388591,17.02,17.360001,25.125,0.41100483879175304,93.3233476692455,573.921551327659,181.587897200002,5309.34101619334
353.1,23.285654,3.5353394,1478.0,3,4.89,58.5,61.295307,263.0,5.57066779999967,8983.82885,17.02,17.360001,25.125,0.4053222052386695,99.2977332697385,567.629273811324,165.321365199997,5555.38294500426
353.2,23.285654,3.3726708,1478.0,3,4.89,58.5,61.295307,263.0,5.6599628000005,8920.902059,17.02,17.360001,25.125,0.38667245532354483,104.874716409066,562.217665449854,152.361225199995,5822.95212464218
353.3,23.285654,3.255781,1475.45,3,4.824,58.5,60.0999216,254.599999999997,6.21805740000004,8858.237901,15.5679999999995,15.7640003999994,25.125,0.37262718066951844,105.293596103236,537.684239613363,142.051328199998,6108.41454583441
353.4,23.285654,3.2642246,1473.75,3,4.78,58.5,59.302998,249.0,6.47346740000014,8825.408815,14.6,14.7,25.125,0.3731631075045966,106.034546809638,521.66096617421,133.892999599997,6391.77340711688
353.5,23.285654,3.367445,1473.75,3,4.78,58.5,59.302998,249.0,5.92522200000013,8797.779857,14.6,14.7,25.125,0.384963167225324,108.405211225363,519.592841255981,127.852746400001,6670.07498277917
353.6,23.285654,3.344272,1473.75,3,4.78,58.5,59.302998,249.0,4.73746639999972,8761.484021,14.6,14.7,25.125,0.3823140515087755,109.41756540098,518.266033974744,123.549241799999,6952.75152985167
353.7,23.2263356,3.3657796,1473.75,3,4.78,58.5,59.302998,249.0,5.33758160000083,8737.111708,14.6,14.7,25.125,0.3847727802527982,109.36247593511,517.436649627075,120.681292999999,7227.95439982483
353.8,23.18679,3.2338572,1473.75,3,4.78,58.5,59.302998,249.0,5.5299595999998,8715.785933,14.6,14.7,25.125,0.3696915346995772,107.70399119582,518.191872062385,118.893533,7503.73592795765
353.9,23.18679,3.064032,1469.1,3,4.762,58.5,58.8197574,247.199999999999,5.60087040000033,8668.144365,13.5799999999992,13.6919999999992,25.125,0.34917207588443777,104.846403321309,518.963508049486,117.617815799999,7775.08228469858
354.0,23.18679,2.863233,1466.0,3,4.75,58.5,58.497597,246.0,5.27061000000012,8626.490822,12.9,13.02,25.125,0.3256008354985446,100.441277014212,521.394401406977,116.9027256,8023.25312686833
354.1,23.18679,2.6860242,1466.0,3,4.75,58.5,58.497597,246.0,5.87203840000038,8566.873204,12.9,13.02,25.125,0.3054490234253761,95.0091851704132,525.847819318325,116.4437116,8243.39799858662
354.2,23.18679,2.5930658,1463.45,3,4.696,58.5,57.594699,242.399999999997,6.11169079999967,8506.782846,12.5639999999997,12.7319999999998,25.125,0.29436507092452535,89.9829092648178,538.342104985626,116.4663326,8426.87272739753
354.3,23.18679,2.4723138,1461.75,3,4.66,58.5,56.992767,240.0,5.95148520000005,8449.581448,12.34,12.54,25.125,0.28033127030469346,84.1189706631123,548.252324086775,117.4202584,8547.29604482502
354.4,23.18679,2.2712878,1461.75,3,4.66,58.5,56.992767,240.0,4.43281259999878,8411.657289,12.34,12.54,25.125,0.25753728923955876,76.9616075160805,554.84685792243,119.338457000001,8601.14702300408
354.5,23.18679,2.6118468,1461.75,3,4.66,58.5,56.992767,240.0,3.66592519999994,8381.76969,12.34,12.54,25.125,0.29615266932751366,70.1405876921308,561.835550459982,121.8637406,8590.58201390006
354.6,23.18679,2.3525464,1461.75,3,4.66,58.5,56.992767,240.0,4.64423160000029,8328.08757,12.34,12.54,25.125,0.26675105755698714,63.2914221476256,567.756390071368,124.600305000001,8517.7035727415
354.7,23.18679,2.492988,1461.75,3,4.66,58.5,56.992767,240.0,4.88388399999979,8273.354919,12.34,12.54,25.125,0.28267548111989554,57.1985464452413,573.487042638489,127.430958400001,8411.21479611767
354.8,23.1955116,2.6729608,1456.35,3,4.66,58.5,56.9419008,240.0,5.46101900000029,8248.562394,11.9319999999998,12.0359999999998,25.125,0.3019626300313497,53.8676106421317,599.520550495343,130.398579000001,8289.83501885633
354.9,23.201326,2.558419,1452.75,3,4.66,58.5,56.90799,240.0,6.32376680000027,8224.295135,11.66,11.7,25.125,0.28830847257946673,50.8727367901494,618.558976571701,133.639460800002,8154.84501819462
355.0,23.201326,3.0953846,1452.75,3,4.66,58.5,56.90799,240.0,4.9981290000003,8184.6376,11.66,11.7,25.125,0.34881917546422364,47.2456554687239,622.026796196587,136.9044818,8017.71138691849
355.1,23.201326,3.5843366,1452.75,3,4.66,58.5,56.90799,240.0,3.85239459999996,8137.836456,11.66,11.7,25.125,0.40391922134594793,45.3746631825986,624.096620372718,139.1888898,7894.33686338379
355.2,23.201326,3.7384478,1449.0,3,4.768,58.5,58.586616,246.600000000005,5.00994760000093,8098.336502,11.5279999999999,11.5439999999999,25.3500000000002,0.42019855627416375,44.2991751258635,642.188476005789,141.240674200001,7773.50935466921
355.3,23.201326,4.2401986,1446.5,3,4.84,58.5,59.7057,251.0,6.03093140000008,8055.474849,11.44,11.44,25.5,0.4757726641976834,43.6419327092725,653.798001771309,143.619606600001,7652.75501973443
355.4,23.201326,4.6512622,1446.5,3,4.84,58.5,59.7057,251.0,6.54831740000029,8024.22156,11.44,11.44,25.5,0.5218961698576992,41.9737232940967,654.601187403866,146.079822200001,7541.68669565587
355.5,23.201326,4.78947,1443.95,3,4.918,58.5,61.3207428,255.199999999999,5.81425960000019,7992.127846,11.368,11.344,25.725,0.5364564382905126,41.6470739801563,669.484033280374,150.040135199999,7444.57673266059
355.6,23.201326,4.7863652,1442.25,3,4.97,58.5,62.397438,258.0,4.59367459999979,7965.601946,11.32,11.28,25.875,0.5354775027538409,40.7182692369115,681.534197026403,156.425330600002,7355.4906869698
355.7,23.220364,4.98883,1442.25,3,4.97,58.5,62.397438,258.0,5.18065840000073,7933.560759,11.32,11.28,25.875,0.5581283747557424,39.7569797094466,682.521684811068,164.980722200004,7267.10633444222
355.8,23.233056,4.979856,1442.25,3,4.97,58.5,62.397438,258.0,5.8175424,7885.866665,11.32,11.28,25.875,0.5571244030759982,38.13809757082,682.763939745817,175.514816400003,7189.00100335135
355.9,23.233056,5.2457074,1439.7,3,5.03,58.5,63.7199904,262.200000000003,7.29419380000112,7837.699832,11.356,11.3760000000001,25.6499999999998,0.585829067493578,37.3351809867971,697.512825543656,187.057096600005,7125.89894214688
356.0,23.233056,5.7597266,1438.0,3,5.07,58.5,64.601692,265.0,7.48657240000015,7840.431211,11.38,11.44,25.5,0.6424740702204281,35.7877326555204,709.34732420327,198.821453399999,7062.95196532506
356.1,23.233056,6.2605684,1438.0,3,5.07,58.5,64.601692,265.0,6.26007859999974,7810.386033,11.38,11.44,25.5,0.6983409354606162,33.9986712548552,711.188197454592,210.230752400003,6982.29956883548
356.2,23.233056,6.4345584,1438.0,3,5.07,58.5,64.601692,265.0,6.75645380000073,7773.564931,11.38,11.44,25.5,0.7177488121257434,31.7829018171456,713.82357150204,220.808253400005,6882.13991268161
356.3,23.233056,7.0363488,1435.15,3,5.328,58.5,69.2815018,277.600000000005,8.4451812000004,7737.584255,11.7160000000001,11.8000000000001,25.5,0.7833205219292929,31.8150963598619,757.744965306354,229.957729800002,6763.24378904251
356.4,23.233056,7.456576,1433.25,3,5.5,58.5,72.401375,286.0,9.143784,7716.8888,11.94,12.04,25.5,0.8290032795374519,30.7356416316741,788.226467539541,238.203333800004,6607.50954169748
356.5,23.233056,7.7651014,1433.25,3,5.5,58.5,72.401375,286.0,8.16679080000019,7715.785743,11.94,12.04,25.5,0.863304353974379,28.4961621258465,789.471672005724,247.880182599999,6420.65043025393
356.6,23.233056,8.1991114,1433.25,3,5.5,58.5,72.401375,286.0,7.99607940000018,7718.044384,11.94,12.04,25.5,0.9115564891838974,26.2293481409172,790.159480767229,260.326959800003,6213.12158974548
356.7,23.2794102,8.652016,1433.25,3,5.5,58.5,72.401375,286.0,9.71500940000106,7705.700648,11.94,12.04,25.5,0.9619092782814131,24.4003540139714,790.083453008215,275.591453800007,5984.22103799999
356.8,23.310313,8.852474,1433.25,3,5.5,58.5,72.401375,286.0,10.647355,7696.140819,11.94,12.04,25.5,0.9841956922346163,22.582903348845,791.593531804229,292.295670600004,5753.59487819499
356.9,23.310313,8.8299824,1433.25,3,5.5,58.5,72.401375,286.0,10.1253729999996,7713.947314,11.94,12.04,25.5,0.9816951329749716,21.1899177408592,792.664503117796,309.396611600008,5523.10271244406
357.0,23.310313,9.0471766,1433.25,3,5.5,58.5,72.401375,286.0,8.87327200000017,7726.763789,11.94,12.04,25.5,1.0058422353576888,19.7140424615305,791.425233417076,327.245151399998,5300.48932240841
357.1,23.310313,8.6386494,1432.8,3,5.788,58.5,76.24187,299.200000000005,9.15494560000034,7729.127483,12.6360000000003,12.5560000000002,25.2749999999999,0.9601216677161949,20.034970195071,853.564986455103,346.432324600004,5102.66960438802
357.2,23.310313,-5.0207416,1432.5,3,5.98,58.5,78.8022,308.0,10.4536636000005,7768.574911,13.1,12.9,25.125,-0.5579012705354331,19.8849930732932,896.688049803117,369.225284200011,4925.25297183995
357.3,23.310313,-17.332665,1432.5,3,5.98,58.5,78.8022,308.0,11.6433888000003,7835.231084,13.1,12.9,25.125,-1.9259935275826645,19.4918720221254,896.420524690125,398.950471400008,4762.9508452177
357.4,23.310313,-23.5678794,1432.5,3,5.98,58.5,78.8022,308.0,12.7989720000005,7992.180373,13.1,12.9,25.125,-2.6188461603134208,19.4215314185302,895.096685934478,421.869058600007,4624.78422857925
357.5,23.310313,-31.548678,1432.5,3,5.98,58.5,78.8022,308.0,13.1128182,8267.156789,13.1,12.9,25.125,-3.505666879951214,19.9816052286268,893.724201336411,455.751203799995,4504.57667661292
357.6,23.310313,-37.1404894,1432.5,3,5.98,58.5,78.8022,308.0,12.1483001999997,8503.526201,13.1,12.9,25.125,-4.127025024464072,20.6008565713271,893.360880200351,475.3458938,4389.76061843549
357.7,23.3608132,-32.737871,1524.45,3,5.278,58.5,69.2645478,274.999999999975,8.37361379999758,8541.345306,5.23999999999404,5.27999999999423,12.7499999999906,-3.871314615730481,20.7324786613313,829.90434056456,477.690316800001,4283.64018650621
357.8,23.39448,-30.5817916,1585.75,3,4.81,58.5,62.906113,253.0,3.25687499999887,8411.026971,0.0,0.2,4.5,-3.761772212103308,20.9632393550817,779.495719715307,472.468545999998,4181.40217359081
357.9,23.39448,-39.5103562,1585.75,3,4.81,58.5,62.906113,253.0,3.73486600000187,8325.618823,0.0,0.2,4.5,-4.860047507598073,23.0807327806967,774.456232106496,450.306349199986,4061.89196999384
358.0,23.39448,-56.9265954,1585.75,3,4.81,58.5,62.906113,253.0,7.70193099999956,8415.071514,0.0,0.2,4.5,-7.002365574467128,25.2261429774845,769.534558475047,410.317687200005,3958.5496300191
358.1,23.39448,-89.5154462,1585.75,3,4.81,58.5,62.906113,253.0,12.5383094000012,8712.161603,0.0,0.2,4.5,-11.011019971412946,27.4654993686178,763.388903296166,361.268328399989,4003.23205783272
358.2,23.39448,-48.3416524,1585.75,3,4.81,58.5,62.906113,253.0,18.8795722000031,9477.26314,0.0,0.2,4.5,-5.9463581160979855,29.4369316518208,759.020871814016,312.717801999979,4437.75546429486
358.3,23.39448,-6.5307268,1826.2,3,5.152,58.5,64.3431202,254.800000000001,21.3476615999999,10265.68646,1.92000000000073,0.7280000000002,18.0000000000051,-0.9251341321212245,38.020668497183,923.864641805706,272.389751999992,5473.84589383683
358.4,23.39448,-4.200582,1986.5,3,5.38,58.5,65.301125,256.0,21.149374,10519.7048,3.2,1.08,27.0,-0.6472810399271857,44.7043572989537,1040.19019093346,246.983182199992,6928.83541515743
358.5,23.39448,3.136998,1986.5,3,5.38,58.5,65.301125,256.0,21.8131773999999,10909.55677,3.2,1.08,27.0,0.48338999874053207,45.504616471264,1038.30773493193,237.2809654,8355.1242105713
358.6,23.39448,7.731439,2015.3,2,6.076,58.5,77.9544086,298.600000000016,24.2825802000008,11552.06139,4.05200000000032,3.85200000000105,25.6499999999995,1.208634225116188,52.4311141938173,1197.3830737178,251.041943000006,9378.77283197561
358.7,23.4127974,7.1047714,2034.5,2,6.54,58.5,86.389931,327.0,25.2339669999997,12095.81613,4.62,5.7,24.75,1.1212505071550745,55.7844214057266,1310.76764102911,307.955005400035,9873.60581427392
358.8,23.425009,6.0793836,2034.5,2,6.54,58.5,86.389931,327.0,24.7152671999999,12495.01783,4.62,5.7,24.75,0.9594273426855428,53.6124151594644,1319.03967222074,401.919540400024,9932.40817199545
358.9,23.425009,5.258619,2034.5,2,6.54,58.5,86.389931,327.0,22.7153201999986,12769.62658,4.62,5.7,24.75,0.8298971055824981,50.4378666351389,1330.9132248196,502.096500200044,9693.74518230547
359.0,23.425009,4.258677,2034.5,2,6.54,58.5,86.389931,327.0,21.0961908000001,12985.14298,4.62,5.7,24.75,0.6720897094675912,47.2160284972441,1339.71396641107,584.258663399992,9321.63283436868
359.1,23.425009,3.1526368,2034.5,2,6.54,58.5,86.389931,327.0,19.8874247999996,13169.35356,4.62,5.7,24.75,0.4975382615231999,43.8424688323006,1349.53218344088,636.117859000009,8933.38552801065
359.2,23.425009,2.374243,2034.5,2,6.54,58.5,86.389931,327.0,19.1934184,13325.30485,4.62,5.7,24.75,0.3746948378746409,40.9714065177761,1361.14269663357,669.888539400014,8575.64493438516
359.3,23.425009,2.5114284,2034.5,2,6.54,58.5,86.389931,327.0,19.2229642,13466.65378,4.62,5.7,24.75,0.39634496434095784,38.9292161864133,1369.404959845,693.452655000004,8306.50934824371
359.4,23.425009,2.2224038,2034.5,2,6.54,58.5,86.389931,327.0,19.6083772000003,13580.05858,4.62,5.7,24.75,0.3507320992556305,37.7949688067609,1372.15788135807,695.208108599996,8148.85987044617
359.5,23.425009,1.0858818,2034.5,2,6.54,58.5,86.389931,327.0,18.5466852000002,13651.49467,4.62,5.7,24.75,0.17137011881345898,37.7213194289469,1376.09706429052,677.387118000003,8018.1243304919
359.6,23.425009,2.3303194,2049.2,2,5.298,58.5,66.8313854,271.199999999979,16.9406875999997,13716.47,9.94800000000202,10.2360000000017,24.9750000000001,0.37042018763079976,30.7326324847362,1104.3929878553,646.314372399992,7690.01550090225
359.7,23.4018016,4.7374436,2059.0,2,4.47,58.5,53.792355,234.0,16.5322938000001,13775.61489,13.5,13.26,25.125,0.7566503699687597,26.8359649702998,923.896200391235,589.342053199968,6921.59904126365
359.8,23.38633,5.398152,2059.0,2,4.47,58.5,53.792355,234.0,16.1810227999998,13826.35553,13.5,13.26,25.125,0.8621767461142122,28.308740297071,923.298841370425,520.554782799985,5706.86235162356
359.9,23.38633,4.9087454,2037.1,2,4.152,58.5,49.7738238,220.79999999999,15.2585257999995,13820.73519,12.7079999999994,13.1639999999999,23.9999999999991,0.7756712692798132,27.5953889022826,841.091176518601,454.791940799971,4319.64956318153
360.0,23.38633,3.3969424,2022.5,2,3.94,58.5,47.094803,212.0,14.3123922000001,13747.46066,12.18,13.1,23.25,0.5329317107655996,27.7310154843813,786.922923351445,393.634977200007,3226.70687350663
360.1,23.38633,2.1727248,2022.5,2,3.94,58.5,47.094803,212.0,13.2881253999997,13665.72937,12.18,13.1,23.25,0.34086946681428726,29.6087250551078,784.640655097902,338.428257399988,2682.92694032767
360.2,23.38633,3.5566574,2022.5,2,3.94,58.5,47.094803,212.0,13.5822740000006,13579.84847,12.18,13.1,23.25,0.557988711492173,31.3170480734603,781.292432121163,289.091797999979,2654.09462005594
360.3,23.38633,4.423958,2004.95,2,3.79,58.5,45.3017246,205.399999999998,12.5823007999994,13485.61586,11.5559999999998,12.2239999999997,22.7999999999998,0.6880331941048126,31.3981516173145,741.666542435742,246.681272999991,2977.70423320744
360.4,23.38633,4.6971552,1993.25,2,3.69,58.5,44.106339,201.0,11.3938879999999,13416.75357,11.14,11.64,22.5,0.7262590083300204,31.5532724937671,715.429643967574,211.977641399986,3484.09073665226
360.5,23.38633,4.704539,1993.25,2,3.69,58.5,44.106339,201.0,11.1969136,13280.23709,11.14,11.64,22.5,0.7274006677041256,32.5755753172974,712.484013074922,184.187042800003,4071.2424641867
360.6,23.38633,4.1834008,1993.25,2,3.69,58.5,44.106339,201.0,11.4825266000001,13125.4939,11.14,11.64,22.5,0.6468239577127479,33.2923529667241,709.775333554445,162.158402799995,4647.91423639409
360.7,23.3860732,4.2493238,1993.25,2,3.69,58.5,44.106339,201.0,9.92380219999865,12974.21746,11.14,11.64,22.5,0.657016759646595,33.8606773555455,707.959858361424,144.504050999993,5148.74470350309
360.8,23.385902,4.7176022,1936.7,2,3.69,58.5,44.1572076,200.4,10.3676512000006,12841.16773,10.5879999999998,10.7879999999997,22.5,0.7087262512283183,33.4008934049176,688.484597462548,130.180055199997,5574.3121868131
360.9,23.385902,4.0517064,1899.0,2,3.69,58.5,44.19112,200.0,9.39853699999844,12567.29435,10.22,10.22,22.5,0.5968398075148265,33.0873092040902,675.872319283757,118.398976799995,5912.46023010168
361.0,23.385902,3.48585,1899.0,2,3.69,58.5,44.19112,200.0,8.027595,12414.33707,10.22,10.22,22.5,0.5134858841266382,32.988225550531,675.395664311195,108.915330400001,6171.26016311164
361.1,23.385902,3.7180386,1899.0,2,3.69,58.5,44.19112,200.0,8.53775880000019,12339.64433,10.22,10.22,22.5,0.5476886090158692,32.990436958243,673.087717272035,101.129282799998,6388.71389861007
361.2,23.385902,4.0453826,1866.45,2,3.6,58.5,43.110187,197.599999999998,8.92908160000004,12189.31337,10.0759999999999,10.0639999999999,22.2749999999998,0.5856940495975699,31.577892963085,645.295559770269,94.5087861999972,6561.28193501239
361.3,23.385902,3.9567404,1844.75,2,3.54,58.5,42.389565,196.0,9.11292460000006,12031.36606,9.98,9.96,22.125,0.5662000792636143,30.6525347732113,627.477273996879,88.6705079999987,6680.13279191009
361.4,23.385902,2.7724704,1844.75,2,3.54,58.5,42.389565,196.0,8.43861519999942,11852.88088,9.98,9.96,22.125,0.3967338772682747,30.5102859503141,627.861456081264,83.5937783999979,6748.17867879066
361.5,23.385902,2.3425878,1844.75,2,3.54,58.5,42.389565,196.0,8.66119599999986,11705.91163,9.98,9.96,22.125,0.33521870629722783,30.3423214134982,628.269956459574,79.2043846000005,6757.46357157482
361.6,23.385902,1.8592774,1844.75,2,3.54,58.5,42.389565,196.0,6.95342779999917,11553.95235,9.98,9.96,22.125,0.266058145046121,30.2031805606845,627.893205500827,75.1992321999991,6737.88661282774
361.7,23.4061136,0.4789416,1844.75,2,3.54,58.5,42.389565,196.0,8.42351400000223,11393.37872,9.98,9.96,22.125,0.06853539642950603,30.1638401751131,627.156958913201,71.6374647999985,6715.4929147815
361.8,23.419588,-1.8011448,1797.5,2,3.552,58.5,42.5167314,196.0,9.08337839999951,11251.97728,9.94399999999999,10.068,22.125,-0.25113796866511834,29.3780412624738,613.960139977186,68.4251205999993,6699.72227320238
361.9,23.419588,-2.9531534,1766.0,2,3.56,58.5,42.601509,196.0,9.21666440000076,11130.27328,9.92,10.14,22.125,-0.4045493944829217,28.9066174511646,604.153950042171,65.6399675999988,6682.44086110409
362.0,23.419588,-3.446612,1766.0,2,3.56,58.5,42.601509,196.0,8.55876960000025,10959.03677,9.92,10.14,22.125,-0.4721477718081193,28.8711790143883,603.85159804232,63.3162466000003,6672.07096247862
362.1,23.419588,-3.7930782,1766.0,2,3.56,58.5,42.601509,196.0,6.64417819999961,10829.87401,9.92,10.14,22.125,-0.5196098140504217,28.819181405509,604.15186104964,61.1604225999995,6666.98708328192
362.2,23.419588,-2.8364534,1766.0,2,3.56,58.5,42.601509,196.0,6.10972120000012,10738.63541,9.92,10.14,22.125,-0.38856278358212765,28.7729400567607,603.951579350201,59.1405011999991,6660.25240492054
362.3,23.419588,-1.318819,1749.2,2,3.548,58.5,42.4743426,196.6,8.41038240000083,10652.07168,10.0520000000001,10.212,22.125,-0.17894497751876945,28.4512661004662,595.795297355979,57.6093257999997,6661.5802472072
362.4,23.419588,-0.066619,1738.0,2,3.54,58.5,42.389565,197.0,8.97372939999932,10541.55584,10.14,10.26,22.125,-0.008981372953080205,28.2348224797124,590.151266684909,56.4330397999995,6680.05415597592
362.5,23.419588,-1.1785284,1738.0,2,3.54,58.5,42.389565,197.0,8.3919984,10576.9062,10.14,10.26,22.125,-0.15888564968247626,28.3017270095077,589.625495704487,54.9639872000002,6719.78436866867
362.6,23.419588,-0.3915774,1718.8,2,3.594,58.5,42.9999744,197.6,8.31649139999997,10599.49261,10.188,10.152,22.125,-0.0522080909383037,28.8549863803287,598.370319418302,53.7564135999998,6815.36262571034
362.7,23.4569908,0.1504242,1706.0,2,3.63,58.5,43.406914,198.0,8.5252840000002,10548.64693,10.22,10.08,22.125,0.01990634775707308,29.2304668596861,602.851878129534,53.6947696000002,7007.77315883158
362.8,23.481926,-0.8154778,1706.0,2,3.63,58.5,43.406914,198.0,7.66384899999961,10499.00935,10.22,10.08,22.125,-0.10791604459237868,29.3653713061573,602.144469465482,53.6286319999999,7285.43380290205
362.9,23.481926,-1.148994,1689.95,2,3.6,58.5,43.0381234,196.799999999999,8.86342340000143,10461.45287,10.184,9.97199999999992,22.125,-0.15062132571264736,28.4242633474678,580.684276110571,52.9404911999996,7577.62532107745
363.0,23.481926,-0.5569722,1679.25,2,3.58,58.5,42.792263,196.0,8.50033420000031,10389.64909,10.16,9.9,22.125,-0.07255105387039659,27.8505833104002,567.138222138268,52.5771864,7804.40780452266
363.1,23.481926,-0.572421,1679.25,2,3.58,58.5,42.792263,196.0,7.98426120000022,10342.21763,10.16,9.9,22.125,-0.07456341053924465,27.9523552794805,566.22815901782,52.2024979999999,7938.44680757877
363.2,23.481926,-0.7010868,1679.25,2,3.58,58.5,42.792263,196.0,8.2285091999999,10286.01424,10.16,9.9,22.125,-0.09132338417361575,28.0928185085255,565.85100718364,51.923212,8009.65345400381
363.3,23.481926,-1.645027,1662.6,2,3.586,58.5,42.792263,194.8,7.79450859999987,10173.23976,10.0279999999999,9.82799999999997,22.125,-0.2121561648804837,28.110815702106,565.254854098586,51.6681189999999,8045.72390322263
363.4,23.481926,-2.8804146,1648.35,2,3.56,58.5,42.5506442,193.4,8.37230020000061,10060.04507,9.92799999999999,9.80400000000002,22.125,-0.36829793640876823,27.7437389959696,556.493272343528,51.2680285999998,8079.51729192963
363.5,23.481926,-5.4599006,1646.25,2,3.54,58.5,42.389565,193.0,8.56993120000007,9994.019212,9.92,9.82,22.125,-0.6972288895068084,27.61495779612,551.424595634957,50.6733542000001,8121.088078019
363.6,23.481926,-5.2990496,1646.25,2,3.54,58.5,42.389565,193.0,9.01837620000026,9863.018027,9.92,9.82,22.125,-0.676688229095141,27.7308683770132,550.445164535905,49.7570111999998,8209.84325341171
363.7,23.5280828,-4.206262,1646.25,2,3.54,58.5,42.389565,193.0,9.468791,9786.959601,9.92,9.82,22.125,-0.5371393360594673,27.8115070213265,548.893242326544,48.9497107999997,8395.07677575438
