Time_s,Tink_temp,Tqe,N,Gear,Vxx,TCOOL,Qa,P_int,Ign_angle_crk,VVT_in_crk,VVT_ex_crk,N_t,P_ext,VSP,CO,CO2,Nox,HC
1330.4,40.992044,51.9536352,2066.4,6,12.656,86.25,179.6384918,849.4,25.125,39.599998,32.279999,58819.61624,117.5478968,8.32770214022229,66.70655553,2760.343269,1519.184306,1698.068349
1330.5,40.992044,51.6003908,2066.75,6,12.52,86.25,177.697052,846.0,25.125,39.599998,32.279999,57864.52507,113.5979026,8.272481156723849,68.81222414,2734.731708,1418.695502,1719.6483
1330.6,40.992044,51.4904684,2066.75,6,12.52,86.25,177.697052,846.0,25.125,39.599998,32.279999,57031.13806,107.904685,8.254858596727617,71.3290279,2732.123221,1312.476355,1743.592216
1330.7,41.0527464,52.3645474,2068.35,6,12.192,86.25,173.1359312,832.4,25.125,39.599998,32.279999,56193.49642,109.6472522,8.40148844277711,70.80788703,2643.775131,1210.144653,1769.296221
1330.8,41.067922,52.2909378,2068.75,6,12.11,86.25,171.995651,829.0,25.125,38.9120012,32.1359982,55243.23778,104.4346528,8.391300836394457,70.55065093,2618.456146,1129.78593,1796.564966
1330.9,41.067922,52.3519384,2069.55,6,11.446,86.25,162.5512542,798.6,25.125,38.7080012,32.099998,54149.63409,98.7086064,8.40433856551776,59.85638603,2408.686249,1073.866838,1825.373399
1331.0,41.067922,51.6179986,2069.75,6,11.28,86.25,160.190155,791.0,25.125,38.700001,32.099998,52948.66608,91.6923776,8.287316061033867,63.38442725,2357.670613,1019.677524,1854.16158
1331.1,41.067922,51.4842968,2069.75,6,11.28,86.25,160.190155,791.0,25.125,38.700001,32.099998,51698.58576,87.561167,8.265850116894583,60.18902058,2357.264633,946.5589754,1779.818148
1331.2,41.067922,50.8277146,2068.35,6,10.344,86.25,146.8459286,756.6,25.125,38.700001,32.099998,50409.37317,87.9012764,8.154915453058482,53.86485281,2215.311483,859.4960318,1954.389087
1331.3,41.067922,50.113162,2068.0,6,10.11,86.25,143.509872,748.0,25.125,38.700001,32.099998,49153.83017,82.604634,8.038910439571618,49.73853222,2175.985537,771.619495,1984.398256
1331.4,41.067922,50.1844242,2068.0,6,10.11,86.25,143.509872,748.0,25.425,39.4680002,32.1960004,47979.70342,78.7071668,8.050341976131351,44.73024809,2179.506236,682.248304,1862.534071
1331.5,41.067922,50.236413,2068.8,6,9.35,86.25,132.776828,734.4,25.5,39.66,32.220001,46913.67642,77.8614902,8.061799245763519,38.65289961,2043.337108,596.0663592,2062.303334
1331.6,41.067922,50.692461,2069.0,6,9.16,86.25,130.093567,731.0,25.5,39.66,32.220001,46064.16401,78.3874116,8.135770999797613,34.05427246,2000.975317,520.4953674,2115.207431
1331.7,41.1065772,50.5167282,2069.0,6,9.16,86.25,130.093567,731.0,25.5,39.4999992,32.1880002,44954.9077,74.7085864,8.10756716455763,31.41817306,2000.322259,456.6181494,2143.053558
1331.8,41.116241,50.0353488,2067.0,6,8.856,86.25,125.7020078,717.4,25.5,39.459999,32.18,44244.90593,71.0947624,8.022546771896986,27.7299933,1943.419622,403.2903048,2200.373882
1331.9,41.116241,49.933113,2066.5,6,8.78,86.25,124.604118,714.0,25.5,39.459999,32.18,43654.19203,72.400046,8.004217870566766,25.81782341,1925.843975,359.2382386,2262.761644
1332.0,41.116241,48.8062466,2067.9,6,8.772,86.25,124.5193404,711.6,25.8,39.043999,32.2759992,43110.17427,71.1118332,7.828882817613353,24.47282027,1961.481257,323.8280094,2331.552498
1332.1,41.116241,48.52453,2068.25,6,8.77,86.25,124.498146,711.0,25.875,38.683999,32.4599998,43003.7029,70.666671,7.785010811957674,23.64587662,1968.6333,296.4498162,2400.606541
1332.2,41.116241,48.5466428,2068.25,6,8.77,86.25,124.498146,711.0,25.875,38.619999,32.5,42630.13389,73.1301646,7.788558468927925,22.55221116,1965.983938,275.2504536,2464.784949
1332.3,41.116241,48.1174794,2065.85,6,8.642,86.25,122.7347428,699.0,25.875,38.619999,32.5,42172.62742,70.2398932,7.710747878096772,21.79682698,1938.348909,258.815913,2537.802687
1332.4,41.116241,47.5741149,2065.25,6,8.61,86.25,122.293892,696.0,25.875,38.619999,32.5,41714.33304,68.1000946,7.621460400143904,20.98936381,1929.535835,246.3921786,2608.384217
1332.5,41.116241,46.425362,2063.85,6,8.506,86.25,120.7848224,691.2,26.175,39.0039982,32.756,41298.74279,66.962239,7.432386366400695,20.2093708,1898.103821,235.0770898,2687.539912
1332.6,41.116241,45.9952524,2063.5,6,8.48,86.25,120.407555,690.0,26.25,39.099998,32.82,40826.79152,67.754733,7.362279978190788,19.69787594,1888.302746,225.3450158,2763.990323
1332.7,41.1689994,45.4830508,2061.7,6,8.36,86.25,118.7289294,680.4,26.25,39.099998,32.82,40468.50777,67.8492804,7.273943241448543,19.33817724,1879.846443,218.0791726,2838.017412
1332.8,41.182189,43.6400406,2061.25,6,8.33,86.25,118.309273,678.0,26.25,39.099998,32.82,39828.94422,64.9320892,6.977673822182937,18.95929418,1878.304363,212.0975602,2901.674404
1332.9,41.182189,39.617211,2061.25,6,8.33,86.25,118.309273,678.0,26.85,39.0039996,33.0280016,39685.33657,64.212476,6.334457353887015,18.80501042,1877.351044,206.419445,2959.378857
1333.0,41.182189,38.719353,2060.25,6,8.234,86.25,116.9358474,669.2,27.0,38.98,33.080002,39325.4245,64.5223824,6.187893977235235,18.18923518,1852.942981,199.9949742,3009.997622
1333.1,41.182189,36.808981,2059.0,6,8.098,86.25,114.9986438,659.8,27.0,38.98,33.080002,38826.36955,62.4462718,5.87902072160248,20.06644174,1807.357859,193.2404592,3040.862139
1333.2,41.182189,33.9739048,2058.75,6,8.07,86.25,114.600182,658.0,27.0,38.98,33.080002,38312.92232,60.6183494,5.425551961449816,18.59607701,1785.404799,187.5210714,3065.120993
1333.3,41.182189,33.384534,2058.75,6,8.07,86.25,114.600182,658.0,27.0,38.98,33.080002,37794.74771,61.1784136,5.331430843527532,14.69557097,1760.884747,182.4069358,3098.766061
1333.4,41.182189,32.562558,2055.95,6,7.774,86.25,110.3612292,642.8,27.0,37.9079992,33.8160004,37296.95342,60.5480954,5.193090752662896,14.43207832,1733.067534,176.3074884,3128.692293
1333.5,41.182189,30.9975536,2055.25,6,7.7,86.25,109.301491,639.0,27.0,37.639999,34.0,36857.67372,56.5324438,4.9418200376912305,16.70337549,1741.078835,170.065569,3175.60201
1333.6,41.182189,31.1921808,2055.25,6,7.7,86.25,109.301491,639.0,27.0,37.639999,34.0,36404.36945,58.5389564,4.972848699154363,14.50835119,1720.734172,164.5844372,3224.327656
1333.7,41.2510658,30.5648694,2052.25,6,7.588,86.25,107.860243,631.8,27.0,37.639999,34.0,35976.80319,57.4792342,4.865726101699079,14.26336613,1700.015348,160.6287488,3276.232459
1333.8,41.268285,29.7665206,2051.5,6,7.56,86.25,107.499931,630.0,27.0,37.639999,34.3200016,35619.1498,57.6860568,4.7369024796403165,14.46921283,1697.735129,158.759932,3330.641
1333.9,41.268285,29.9040848,2048.5,6,7.68,86.25,109.0259566,626.0,27.0,37.5600006,34.3199996,35279.8807,54.8509388,4.751834795465005,14.81905328,1718.803393,158.3590368,3391.300484
1334.0,41.268285,30.2533526,2047.75,6,7.71,86.25,109.407463,625.0,27.0,37.540001,34.299999,35015.30438,53.5312102,4.805574264564358,14.97209637,1719.368798,158.618185,3455.792725
1334.1,41.268285,28.6792236,2046.75,6,7.686,86.25,108.8479174,620.2,27.0,37.540001,34.299999,34749.46744,56.1253632,4.553308106898732,15.37040017,1729.143282,160.1468904,3516.356609
1334.2,41.268285,27.3511422,2046.5,6,7.68,86.25,108.708031,619.0,27.0,37.540001,34.299999,34521.97489,54.519365,4.341922485428401,15.62293257,1735.912236,162.290954,3568.422574
1334.3,41.268285,27.835967,2042.9,6,7.72,86.25,109.5897382,611.0,27.0,37.540001,34.299999,34310.34536,54.6638124,4.411113889486459,15.77773155,1720.126294,164.385515,3620.520712
1334.4,41.268285,28.1558138,2042.0,6,7.73,86.25,109.810165,609.0,27.0,35.9240002,34.1080006,34111.3222,55.728131,4.4598337700499,16.01269085,1715.600564,167.798105,3657.521036
1334.5,41.268285,27.5248668,2041.8,6,7.754,86.25,110.1153658,607.4,27.0,35.52,34.060001,33881.72859,54.3788566,4.359465799699401,16.02964542,1688.27781,173.244181,3678.051181
1334.6,41.268285,25.9813708,2041.75,6,7.76,86.25,110.191666,607.0,27.0,35.0719992,34.0280002,33715.63959,50.8398826,4.1149017941413755,16.17385214,1682.868865,178.9544376,3681.098855
1334.7,41.3333642,24.053771,2038.95,6,7.784,86.25,110.5138276,604.6,27.0,34.959999,34.02,33519.82056,52.8634668,3.804386198327746,16.67826822,1729.532846,184.1348488,3481.0705
1334.8,41.349634,21.2336514,2038.25,6,7.79,86.25,110.594368,604.0,27.0,34.7199998,33.8439992,33348.84659,55.1917042,3.357198215517428,16.96136835,1743.819158,189.7297576,3683.813722
1334.9,41.349634,19.04523291,2038.25,6,7.79,86.25,110.594368,604.0,27.0,34.66,33.799999,33159.54086,57.5284776,3.011192975484461,16.94791245,1745.688629,196.1962584,3555.977583
1335.0,41.349634,18.451852,2036.45,6,7.782,86.25,110.5265456,600.0,27.0,34.66,33.799999,32988.14669,54.302693,2.9147986756701663,16.8539878,1728.161225,202.2641508,3575.276962
1335.1,41.349634,19.3427424,2035.0,6,7.836,86.25,111.306514,597.4,27.0,34.66,33.799999,32815.59693,54.6152264,3.053355073039106,16.18948325,1713.662316,208.8339108,3502.135468
1335.2,41.349634,19.4841314,2034.75,6,7.85,86.25,111.505745,597.0,27.0,34.3719992,32.8879998,32695.62626,56.4090066,3.07529623399983,16.94425531,1717.892722,216.6535702,3404.774876
1335.3,41.349634,19.0085076,2031.35,6,7.89,86.25,111.9805066,593.8,27.0,34.2200006,32.516,32639.89558,55.926419,2.9952124254879133,17.06493597,1724.317407,224.9178036,3320.675054
1335.4,41.349634,19.5293042,2030.5,6,7.9,86.25,112.099197,593.0,27.0,34.200001,32.48,32513.83182,55.6106036,3.0759878352176786,17.04284981,1730.298022,230.927419,3245.560519
1335.5,41.349634,20.758179,2030.5,6,7.9,86.25,112.099197,593.0,27.0,34.200001,32.48,32410.72218,52.4806802,3.2695433196883217,17.00682997,1729.534492,236.5646852,3166.843511
1335.6,41.349634,21.9025388,2029.5,6,7.9,86.85,112.1839754,592.2,27.0,34.200001,32.48,32319.7987,52.5056298,3.4480881777843853,17.07213152,1723.987938,243.321211,3102.995294
1335.7,41.3963396,21.9743688,2029.25,6,7.9,87.0,112.20517,592.0,27.0,34.200001,32.48,32173.93244,50.9173598,3.458970142214669,17.07581971,1723.099047,248.743741,3047.440499
1335.8,41.408016,21.8563436,2029.25,6,7.9,87.0,112.20517,592.0,27.0,32.488001,31.632,32021.60541,49.8793048,3.4403918773942066,17.11195226,1723.87087,250.8985768,3002.991448
1335.9,41.408016,21.836048,2024.45,6,7.796,86.4,110.6791508,583.2,27.0,32.060001,31.42,31819.01046,49.3008564,3.42906679450827,16.90223181,1714.407521,251.9106044,2979.112767
1336.0,41.408016,22.7002816,2023.25,6,7.77,86.25,110.297646,581.0,27.0,32.060001,31.42,31627.55114,52.843769,3.562670381465256,16.80083859,1712.864829,252.366976,2965.736877
1336.1,41.408016,23.115056,2023.25,6,7.77,86.25,110.297646,581.0,27.0,32.060001,31.42,31484.15363,49.2864114,3.6277666871370773,16.53080653,1714.003088,253.2827672,2970.948363
1336.2,41.408016,22.6770326,2023.25,6,7.77,86.25,110.297646,581.0,27.0,31.0840002,30.8599992,31356.72419,50.2253228,3.559021593086407,16.30514049,1710.427339,255.3030798,2986.617922
1336.3,41.408016,22.7674542,2020.45,6,7.77,86.25,110.297646,580.2,27.0,30.84,30.719999,31290.33062,51.046706,3.5682676982351222,15.78550699,1694.144229,258.6177828,3000.431343
1336.4,41.408016,22.9613994,2019.75,6,7.77,86.25,110.297646,580.0,27.0,30.84,30.719999,31278.98488,50.445934,3.597417303083161,15.46242305,1692.219286,261.3538006,3016.843608
1336.5,41.408016,23.0237252,2019.75,6,7.77,86.25,110.297646,580.0,27.0,30.84,30.719999,31248.25684,53.0446832,3.6071820350771744,15.1223189,1689.370321,264.4881214,3030.138044
1336.6,41.408016,23.779627,2017.15,6,7.922,86.25,112.4679884,580.0,27.0,30.76,30.1279998,31229.92507,49.7053104,3.720815041657665,15.18084344,1725.40029,271.1478192,3035.525987
1336.7,41.428738,23.877092,2013.9,6,8.064,86.25,114.434866,581.6,27.0,30.74,29.98,31244.26483,51.9042012,3.7300459698351025,15.3995222,1775.028729,279.6508642,3036.413775
1336.8,41.4546405,23.764822,2013.25,6,8.09,86.25,114.790939,582.0,27.0,30.74,29.98,31253.77214,52.8687198,3.7113090700841562,15.42885306,1786.792499,289.3066448,3026.538315
1336.9,41.459821,23.7263128,2012.85,6,8.122,86.25,115.6726406,585.2,27.0,30.6599992,29.8999992,31439.76868,52.5469944,3.704558976465897,15.50384519,1771.561974,303.4527002,3105.132877
1337.0,41.459821,23.722299,2012.75,6,8.13,86.25,115.893066,586.0,27.0,30.639999,29.879999,31485.93953,52.456386,3.7037482588319857,15.62982147,1768.996294,324.9236666,3063.769251
1337.1,41.459821,23.7736446,2012.75,6,8.13,86.25,115.893066,586.0,27.0,30.3520006,29.7360006,31787.86221,58.5442092,3.7117648164429777,16.2964413,1775.306081,355.3531316,2932.116224
1337.2,41.459821,24.8947174,2010.75,6,8.746,86.25,124.3031556,616.4,26.85,30.0720006,29.6520006,32357.51278,63.1809866,3.8829350618027436,17.93010253,1896.158163,396.1994862,2930.491186
1337.3,41.459821,26.2800129,2010.25,6,8.9,86.25,126.405678,624.0,26.6625,29.8120001,29.5920001,33156.75695,63.1507848,4.0979862260312245,17.99487716,1917.871496,453.253683,3019.133163
1337.4,41.459821,27.831764,2009.25,6,9.86,86.25,140.0042436,653.6,26.625,29.76,29.58,34192.79091,72.8209148,4.337800351651581,21.65793409,2142.849268,525.3752842,2873.674095
1337.5,41.459821,30.3711514,2009.0,6,10.1,86.25,143.403885,661.0,26.625,29.76,29.58,35579.22961,79.6802208,4.732994970708159,27.03166901,2223.226408,607.1020882,2820.453171
1337.6,41.459821,32.9178844,2009.2,6,10.876,86.25,154.4421298,699.4,26.625,29.76,29.58,37250.57246,82.4746322,5.130384735222259,29.97326158,2340.92367,688.2350252,2781.603929
1337.7,41.5089074,35.1699882,2008.25,6,11.854,86.25,168.3247134,748.2,26.625,29.76,29.58,39142.9472,87.0667616,5.478792438728545,34.67640034,2518.939453,771.038007,2725.43231
1337.8,41.521179,38.0240348,2008.0,6,12.05,86.25,171.105469,758.0,23.625,29.5040008,29.644,41171.6285,96.9016944,5.922659382769025,37.55654177,2561.112467,865.8134634,2655.375112
1337.9,41.521179,40.9685792,2007.8,6,12.834,86.25,182.2284914,793.2,22.875,29.440001,29.66,43397.17951,102.0440402,6.380668796728803,43.85007863,2754.468512,966.115271,2576.864413
1338.0,41.521179,44.222179,2007.75,6,13.03,86.25,185.009247,802.0,22.875,29.440001,29.66,45473.18747,103.9487832,6.887230565616658,47.45199722,2807.630738,1050.484103,2498.669805
1338.1,41.521179,46.8393414,2008.35,6,13.622,86.25,193.4023862,839.6,22.875,29.440001,29.66,47609.18092,112.3405492,7.297011488270931,52.39617832,2887.35392,1127.774311,2415.172919
1338.2,41.521179,49.0925822,2008.5,6,13.77,86.25,195.500671,849.0,22.875,29.440001,29.66,49934.42779,121.2884412,7.64861078476595,46.06408934,2888.164931,1195.275493,2337.139891
1338.3,41.521179,51.1753924,2008.5,6,13.77,86.25,195.500671,849.0,22.875,29.440001,29.66,52290.14023,120.6371124,7.97311204023954,61.51602604,2915.401068,1225.011222,2262.42561
1338.4,41.521179,52.8407394,2008.5,6,13.77,86.25,195.500671,849.0,22.875,32.6080018,32.06,54453.81561,130.6335642,8.232572644138628,65.21897888,2917.305256,1210.643649,2187.419053
1338.5,41.521179,54.0761276,2010.1,6,14.37,86.25,204.0633542,884.2,22.875,33.400002,32.66,56433.75308,140.4881954,8.431757298124351,67.94500471,3008.662388,1175.688602,2115.888239
1338.6,41.521179,56.8427442,2010.5,6,14.52,86.25,206.204025,893.0,22.875,33.400002,32.66,58395.1488,136.1888998,8.86490249449106,59.40639576,3017.484817,1165.20479,2045.557692
1338.7,41.5895558,59.1056032,2010.5,6,14.52,86.25,206.204025,893.0,22.875,33.400002,32.66,60289.20552,144.4362194,9.217806364212775,73.58135856,3041.093393,1201.298791,1979.593947
1338.8,41.60665,60.8903394,2012.7,6,15.512,86.25,220.277365,920.2,18.375,34.8560012,33.316,61871.72706,152.6100006,9.506535862531244,78.68711509,3210.555914,1287.1193,1925.930355
1338.9,41.60665,65.8554838,2014.45,6,16.1999992,86.25,230.120224,943.0,17.25,35.220001,33.48,63299.08507,154.5915642,10.290661349720393,79.52861839,3340.238968,1423.707932,2210.950793
1339.0,41.60665,67.010674,2014.75,6,16.309999,86.25,231.701355,947.0,17.25,35.220001,33.48,64821.14864,155.172638,10.472732243406691,77.69724366,3353.994785,1589.53531,1721.064435
1339.1,41.60665,69.2485044,2017.95,6,17.0539998,86.25,242.0952758,964.6,20.85,37.492001,32.824,66455.82933,162.7791336,10.839659716768354,81.39740474,3626.612878,1782.815998,1669.414281
1339.2,41.60665,71.1333944,2018.75,6,17.24,86.25,244.693756,969.0,21.75,38.060001,32.66,67838.11973,166.0134538,11.139121020808386,79.50892286,3692.465135,1980.824787,1727.765963
1339.3,41.60665,72.7901849,2018.75,6,17.24,86.25,244.693756,969.0,21.75,38.060001,32.66,68947.42935,171.3462086,11.398565829274121,75.53715954,3689.239433,2144.808423,1748.94329
1339.4,41.60665,73.4473342,2020.55,6,17.4720008,86.25,248.0510072,978.6,21.75,38.060001,32.66,69909.34932,169.5740948,11.511727187431356,72.17793919,3784.861531,2292.263947,1764.456745
1339.5,41.60665,74.6683724,2021.0,6,17.530001,86.25,248.89032,981.0,19.95,38.4919986,31.1079992,70785.23072,168.4959884,11.705712350336492,67.76984487,3799.248751,2427.298184,1770.009252
1339.6,41.60665,74.95327,2021.0,6,17.530001,86.25,248.89032,981.0,19.5,38.599998,30.719999,71428.99699,174.4478994,11.750375562453078,62.705816,3791.948158,2526.758658,1769.575515
1339.7,41.6892204,74.0685884,2024.2,6,17.602001,86.25,249.8567992,982.6,19.5,38.599998,30.719999,71914.39552,173.2929726,11.630070247440718,58.29764522,3812.707388,2575.959341,1767.822876
1339.8,41.709863,72.814002,2025.0,6,17.620001,86.25,250.098419,983.0,19.5,38.599998,30.719999,72302.93496,171.0198878,11.437596688083623,54.34593133,3816.465916,2586.656042,1761.485212
1339.9,41.709863,72.186084,2025.0,6,17.620001,86.25,250.098419,983.0,19.5,38.599998,30.719999,72607.16917,177.664492,11.338963559290782,50.45114793,3814.518054,2573.648793,1742.728679
1340.0,41.709863,72.4578042,2031.8,6,17.7639994,86.25,252.2518126,988.6,19.8,39.927998,28.9760006,72958.2046,181.0281592,11.419865114338277,50.04485278,3926.290392,2565.874235,1728.207893
1340.1,41.709863,71.9481392,2034.9,6,17.6959998,86.25,251.2810914,984.4,19.875,40.259998,28.540001,73293.16689,177.8542444,11.356839481976612,47.80546042,3936.028548,2582.857637,1714.520564
1340.2,41.709863,72.6240324,2035.25,6,17.67,86.25,250.903824,983.0,19.875,40.259998,28.540001,73127.44539,166.1716898,11.46549929725053,47.80106379,3929.654803,2607.096133,1706.681665
1340.3,41.709863,72.7784466,2035.25,6,17.67,86.25,250.903824,983.0,19.875,40.259998,28.540001,72476.32534,166.8440298,11.489877396938441,47.33818602,3927.678553,2618.824264,1693.515622
1340.4,41.709863,72.9049162,2038.85,6,17.214,86.25,244.4945224,971.0,19.875,40.259998,28.540001,72327.99015,167.686424,11.530202643784266,47.60820156,3824.15967,2589.452035,1682.169827
1340.5,41.709863,74.056358,2039.75,6,17.1,86.25,242.892197,968.0,19.575,40.6440012,28.2360002,71709.43664,161.5329424,11.717477856075234,48.39614242,3791.665627,2527.915001,1674.283177
1340.6,41.709863,75.1452088,2039.75,6,17.1,86.25,242.892197,968.0,19.5,40.7240012,28.112,70562.88554,156.1522584,11.889759959626286,51.70435819,3796.384387,2460.223462,1663.726756
1340.7,41.6821166,74.7501232,2042.35,6,15.612,86.25,221.697409,920.8,19.5,40.720001,28.1,68966.444,139.7094888,11.842323808522744,48.72115315,3419.155622,2385.992029,1646.58274
1340.8,41.67518,74.1913474,2043.0,6,15.24,86.25,216.398712,909.0,19.5,40.720001,28.1,67218.25314,135.9991474,11.757540260678084,51.05614251,3335.958446,2281.651883,1637.062655
1340.9,41.67518,72.0067164,2043.0,6,15.24,86.25,216.398712,909.0,19.5,40.720001,28.1,65474.15947,135.3379702,11.411328905346567,54.23555537,3343.204441,2159.386925,1629.44739
1341.0,41.67518,69.0141572,2046.4,6,14.216,86.25,201.8336608,884.2,19.5,40.720001,28.1,62725.65211,128.197647,10.95528210468571,53.48466583,3080.900379,2038.763591,1638.839755
1341.1,41.67518,65.0311592,2047.25,6,13.96,86.25,198.192398,878.0,19.5,40.720001,28.1,62125.48308,126.456393,10.327310264473132,54.94451928,3021.831749,1925.01631,1676.142319
1341.2,41.67518,60.372193,2047.25,6,13.96,86.25,198.192398,878.0,19.5,40.720001,28.1,60788.57594,114.6064114,9.587440484340204,56.73271957,3026.377325,1791.615066,1661.207808
1341.3,41.67518,56.9594072,2047.25,6,13.96,86.25,198.192398,878.0,19.5,40.720001,28.1,59489.33041,111.381284,9.045471092184757,55.47264901,3025.175864,1578.566024,1661.174517
1341.4,41.67518,54.838694,2048.05,6,12.248,85.65,173.87775,825.2,19.5,40.720001,28.1,58281.37617,104.8732492,8.712093103243573,47.44555629,2623.479603,1312.823099,1692.897472
1341.5,41.67518,53.2853142,2049.25,6,11.38,85.5,161.5593416,800.8,23.4,40.6880002,28.5800008,56965.00708,102.2200038,8.47027136513355,47.77667986,2430.287527,1065.251792,1720.823204
1341.6,41.67518,51.327762,2049.5,6,11.27,85.5,159.999405,798.0,24.375,40.68,28.700001,55645.17129,97.8964154,8.160092854074538,45.37682586,2405.537803,861.2823974,1742.930665
1341.7,41.4772304,49.6152734,2049.5,6,11.27,85.5,159.999405,798.0,24.375,40.68,28.700001,53932.43663,91.4415632,7.887841241242787,43.42446616,2398.936445,714.822084,1763.860123
1341.8,41.427743,47.9684044,2052.5,6,10.494,85.5,149.0459378,767.6,24.375,40.68,28.700001,52348.1821,87.5500054,7.637184593715321,39.45298573,2331.467086,630.3598326,1791.025097
1341.9,41.427743,44.7007568,2053.25,6,10.3,85.5,146.307571,760.0,24.375,40.68,28.700001,50977.29064,84.3931618,7.119533812444907,37.15020101,2313.098801,587.3052362,1822.12418
1342.0,41.427743,41.3650276,2053.25,6,10.3,85.5,146.307571,760.0,24.375,40.68,28.700001,49747.3806,78.8614638,6.588248918660743,34.49381228,2306.659004,558.5648588,1757.722128
1342.1,41.427743,40.714656,2052.45,6,9.652,85.5,137.015787,744.0,25.575,39.736,30.9560002,48503.6561,80.2783662,6.482136994875836,32.92024766,2117.911277,527.59075,1947.701256
1342.2,41.427743,36.7083728,2052.25,6,9.49,85.5,134.692841,740.0,25.875,39.5,31.52,47406.42829,77.2909206,5.843731420748702,30.41729531,2073.197033,486.7385276,2014.201905
1342.3,41.427743,35.4549236,2053.25,6,9.298,85.5,131.979901,736.8,26.175,38.9239992,31.92,46509.85206,78.2252362,5.646940800515728,24.30339561,2038.339317,440.7296138,2053.815877
1342.4,41.427743,35.391954,2053.5,6,9.25,85.5,131.301666,736.0,26.25,38.779999,32.02,45788.55705,76.8877802,5.637597910091215,23.59524128,2032.541777,396.3257022,1907.790343
1342.5,41.427743,34.5118164,2053.5,6,9.25,85.5,131.301666,736.0,26.25,38.779999,32.02,45049.71817,75.8444724,5.497400454636999,27.25456221,2039.175766,355.1252912,2254.615871
1342.6,41.427743,33.4841948,2050.9,6,8.802,85.5,124.9771484,720.8,26.25,38.779999,32.02,44327.0575,70.3042386,5.326957040498941,22.10745571,1947.436904,318.4817492,2353.195206
1342.7,41.2566814,32.9413604,2050.25,6,8.69,85.5,123.396019,717.0,26.25,38.779999,32.02,43160.12705,70.2589346,5.2389372972676576,21.40065699,1927.414703,287.3511254,2399.79166
1342.8,41.213916,32.1192708,2050.25,6,8.69,85.5,123.396019,717.0,26.85,38.123999,33.5719992,42904.16504,70.584599,5.10819358131791,21.71518444,1923.306584,262.4405258,2479.074838
1342.9,41.213916,31.3810138,2050.45,6,8.594,85.5,121.9547718,706.6,27.0,37.815999,33.8639998,42456.4285,71.180775,4.991269304110151,21.63871434,1908.237556,242.6785292,2575.614103
1343.0,41.213916,30.2957238,2050.5,6,8.57,85.5,121.59446,704.0,27.0,37.779999,33.84,42025.553,69.9851398,4.818767314282884,21.27761498,1899.044496,226.9394418,2682.492604
1343.1,41.213916,29.7127898,2050.5,6,8.57,85.5,121.59446,704.0,27.0,37.779999,33.84,41295.53867,66.7967804,4.726047189022692,21.04904489,1898.904114,215.428785,2791.343687
1343.2,41.213916,29.290594,2049.1,6,8.61,85.5,122.2387832,697.6,27.0,37.779999,33.84,41132.96892,66.083733,4.655712800059503,21.16998962,1930.504543,208.6000938,2902.340991
1343.3,41.213916,28.0102978,2048.75,6,8.62,85.5,122.399864,696.0,27.0,37.779999,33.84,40907.94508,66.9294098,4.451450436891608,23.03450313,1950.211342,204.2457578,3000.51705
1343.4,41.213916,29.4851066,2047.75,6,8.62,85.5,122.399864,691.2,27.3,36.8839998,34.0160008,40601.03231,68.283281,4.683542724613494,21.89768784,1927.413306,201.9553048,3069.994263
1343.5,41.213916,29.9064702,2047.5,6,8.62,85.5,122.399864,690.0,27.375,36.66,34.060001,40169.00125,70.105294,4.74989399102006,19.36480545,1911.920772,201.5970582,3128.895614
1343.6,41.213916,29.8250604,2047.5,6,8.62,85.5,122.399864,690.0,27.375,36.66,34.060001,40076.65953,70.489394,4.736964082634211,19.62749037,1909.44561,201.985756,3170.13637
1343.7,41.1902384,30.120522,2044.9,6,8.596,85.5,121.9929248,688.4,27.375,36.66,34.060001,39936.51863,65.4573548,4.777815978088958,19.80453414,1876.04061,202.3740024,3206.132856
1343.8,41.184319,29.2514412,2044.25,6,8.59,85.5,121.89119,688.0,27.375,36.66,34.060001,39795.79995,66.7705178,4.638484655610357,20.04119545,1873.829338,202.6168806,3231.115069
1343.9,41.184319,29.014519,2041.65,6,8.742,85.5,124.0615324,688.8,27.375,36.66,34.060001,39635.54138,68.610915,4.595063504562075,20.45976873,1894.486737,203.6839118,3248.479291
1344.0,41.184319,30.0333942,2041.0,6,8.78,85.5,124.604118,689.0,27.375,36.66,34.060001,39481.69105,69.2596176,4.754909666074004,20.60257286,1902.374107,207.6193778,3240.472785
1344.1,41.184319,30.9198546,2041.0,6,8.78,85.5,124.604118,689.0,27.375,36.66,34.060001,39451.59333,69.346943,4.895254746502903,20.6255214,1904.237504,213.2146258,3214.946291
1344.2,41.184319,30.1555468,2040.4,6,8.916,85.5,126.604906,689.8,27.375,36.66,34.060001,39432.05344,65.1605798,4.772845455138707,21.33467031,1975.827834,219.6911224,3179.988458
1344.3,41.184319,30.962642,2039.45,6,8.99,84.9,127.6646486,690.0,27.075,35.3960016,33.7079994,39520.03545,66.4435394,4.89830612411914,21.22121013,1976.656061,229.1615682,3128.011133
1344.4,41.184319,31.0372744,2039.25,6,9.0,84.75,127.804535,690.0,27.0,35.080002,33.619999,39691.37713,74.0067006,4.909631495302441,21.15340412,1974.823795,241.9317872,3073.856995
1344.5,41.184319,30.991079,2039.25,6,9.0,84.75,127.804535,690.0,27.0,35.080002,33.619999,40033.48269,78.6014572,4.902324075589771,21.22976477,1971.516943,258.7096974,3012.867518
